timestamp,is_push_notification,tpm,play_counted
2025-06-20 13:20:00,0,659,50000
2025-06-20 13:25:00,0,464,50313
2025-06-20 13:30:00,0,140,50625
2025-06-20 13:35:00,0,707,50938
2025-06-20 13:40:00,0,100,51250
2025-06-20 13:45:00,0,852,51563
2025-06-20 13:50:00,0,305,51875
2025-06-20 13:55:00,0,554,52188
2025-06-20 14:00:00,0,290,52500
2025-06-20 14:05:00,0,191,52813
2025-06-20 14:10:00,0,784,53125
2025-06-20 14:15:00,0,444,53438
2025-06-20 14:20:00,0,429,53750
2025-06-20 14:25:00,0,693,54063
2025-06-20 14:30:00,0,636,54375
2025-06-20 14:35:00,0,365,54688
2025-06-20 14:40:00,0,148,55000
2025-06-20 14:45:00,0,481,55313
2025-06-20 14:50:00,0,427,55625
2025-06-20 14:55:00,0,106,55938
2025-06-20 15:00:00,0,420,56250
2025-06-20 15:05:00,0,268,56563
2025-06-20 15:10:00,0,450,56875
2025-06-20 15:15:00,0,430,57188
2025-06-20 15:20:00,0,406,57500
2025-06-20 15:25:00,0,311,57813
2025-06-20 15:30:00,0,826,58125
2025-06-20 15:35:00,0,339,58438
2025-06-20 15:40:00,0,211,58750
2025-06-20 15:45:00,0,172,59063
2025-06-20 15:50:00,0,747,59375
2025-06-20 15:55:00,0,792,59688
2025-06-20 16:00:00,1,264,60000
2025-06-20 16:05:00,0,1574,60313
2025-06-20 16:10:00,0,1018,60625
2025-06-20 16:15:00,0,611,60938
2025-06-20 16:20:00,0,476,61250
2025-06-20 16:25:00,0,702,61563
2025-06-20 16:30:00,0,153,61875
2025-06-20 16:35:00,0,645,62188
2025-06-20 16:40:00,0,574,62500
2025-06-20 16:45:00,0,583,62813
2025-06-20 16:50:00,0,550,63125
2025-06-20 16:55:00,0,132,63438
2025-06-20 17:00:00,0,683,63750
2025-06-20 17:05:00,0,285,64063
2025-06-20 17:10:00,0,130,64375
2025-06-20 17:15:00,0,593,64688
2025-06-20 17:20:00,0,758,65000
2025-06-20 17:25:00,0,204,65313
2025-06-20 17:30:00,0,126,65625
2025-06-20 17:35:00,0,825,65938
2025-06-20 17:40:00,0,481,66250
2025-06-20 17:45:00,0,174,66563
2025-06-20 17:50:00,0,242,66875
2025-06-20 17:55:00,0,412,67188
2025-06-20 18:00:00,0,444,67500
2025-06-20 18:05:00,0,729,67813
2025-06-20 18:10:00,0,647,68125
2025-06-20 18:15:00,0,207,68438
2025-06-20 18:20:00,0,556,68750
2025-06-20 18:25:00,0,828,69063
2025-06-20 18:30:00,0,378,69375
2025-06-20 18:35:00,0,205,69688
2025-06-20 18:40:00,0,413,70000
2025-06-20 18:45:00,0,775,70313
2025-06-20 18:50:00,0,354,70625
2025-06-20 18:55:00,0,243,70938
2025-06-20 19:00:00,0,1883,71250
2025-06-20 19:05:00,0,2000,71563
2025-06-20 19:10:00,0,1643,71875
2025-06-20 19:15:00,0,1592,72188
2025-06-20 19:20:00,0,1987,72500
2025-06-20 19:25:00,0,1994,72813
2025-06-20 19:30:00,0,1856,73125
2025-06-20 19:35:00,0,1854,73438
2025-06-20 19:40:00,0,1738,73750
2025-06-20 19:45:00,0,2000,74063
2025-06-20 19:50:00,0,1487,74375
2025-06-20 19:55:00,0,1724,74688
2025-06-20 20:00:00,0,182,75000
2025-06-20 20:05:00,0,344,75313
2025-06-20 20:10:00,0,514,75625
2025-06-20 20:15:00,0,630,75938
2025-06-20 20:20:00,0,695,76250
2025-06-20 20:25:00,0,252,76563
2025-06-20 20:30:00,0,207,76875
2025-06-20 20:35:00,0,518,77188
2025-06-20 20:40:00,0,756,77500
2025-06-20 20:45:00,0,489,77813
2025-06-20 20:50:00,0,142,78125
2025-06-20 20:55:00,0,618,78438
2025-06-20 21:00:00,0,720,78750
2025-06-20 21:05:00,0,733,79063
2025-06-20 21:10:00,0,818,79375
2025-06-20 21:15:00,0,489,79688
2025-06-20 21:20:00,0,459,80000
2025-06-20 21:25:00,0,613,80313
2025-06-20 21:30:00,0,222,80625
2025-06-20 21:35:00,0,654,80938
2025-06-20 21:40:00,0,687,81250
2025-06-20 21:45:00,0,235,81563
2025-06-20 21:50:00,0,483,81875
2025-06-20 21:55:00,0,635,82188
2025-06-20 22:00:00,0,415,82500
2025-06-20 22:05:00,0,462,82813
2025-06-20 22:10:00,0,112,83125
2025-06-20 22:15:00,0,186,83438
2025-06-20 22:20:00,0,528,83750
2025-06-20 22:25:00,0,231,84063
2025-06-20 22:30:00,0,315,84375
2025-06-20 22:35:00,0,175,84688
2025-06-20 22:40:00,0,286,85000
2025-06-20 22:45:00,0,564,85313
2025-06-20 22:50:00,0,582,85625
2025-06-20 22:55:00,0,565,85938
2025-06-20 23:00:00,0,267,86250
2025-06-20 23:05:00,0,473,86563
2025-06-20 23:10:00,0,415,86875
2025-06-20 23:15:00,0,347,87188
2025-06-20 23:20:00,0,568,87500
2025-06-20 23:25:00,0,376,87813
2025-06-20 23:30:00,0,587,88125
2025-06-20 23:35:00,0,660,88438
2025-06-20 23:40:00,0,636,88750
2025-06-20 23:45:00,0,510,89063
2025-06-20 23:50:00,0,604,89375
2025-06-20 23:55:00,0,617,89688
2025-06-21 00:00:00,0,1746,90000
2025-06-21 00:05:00,0,2000,90312
2025-06-21 00:10:00,0,1821,90625
2025-06-21 00:15:00,0,1971,90937
2025-06-21 00:20:00,0,1874,91250
2025-06-21 00:25:00,0,1502,91562
2025-06-21 00:30:00,0,2000,91875
2025-06-21 00:35:00,0,1733,92187
2025-06-21 00:40:00,0,2000,92500
2025-06-21 00:45:00,0,1574,92812
2025-06-21 00:50:00,0,2000,93125
2025-06-21 00:55:00,0,1733,93437
2025-06-21 01:00:00,0,555,93750
2025-06-21 01:05:00,0,412,94062
2025-06-21 01:10:00,0,680,94375
2025-06-21 01:15:00,0,610,94687
2025-06-21 01:20:00,0,497,95000
2025-06-21 01:25:00,0,838,95312
2025-06-21 01:30:00,0,589,95625
2025-06-21 01:35:00,0,450,95937
2025-06-21 01:40:00,0,796,96250
2025-06-21 01:45:00,0,470,96562
2025-06-21 01:50:00,0,201,96875
2025-06-21 01:55:00,0,281,97187
2025-06-21 02:00:00,0,154,97500
2025-06-21 02:05:00,0,87,97812
2025-06-21 02:10:00,0,135,98125
2025-06-21 02:15:00,0,85,98437
2025-06-21 02:20:00,0,173,98750
2025-06-21 02:25:00,0,113,99062
2025-06-21 02:30:00,0,28,99375
2025-06-21 02:35:00,0,36,99687
2025-06-21 02:40:00,0,154,100000
2025-06-21 02:45:00,0,215,100312
2025-06-21 02:50:00,0,143,100625
2025-06-21 02:55:00,0,132,100937
2025-06-21 03:00:00,0,231,101250
2025-06-21 03:05:00,0,174,101562
2025-06-21 03:10:00,0,123,101875
2025-06-21 03:15:00,0,169,102187
2025-06-21 03:20:00,0,168,102500
2025-06-21 03:25:00,0,127,102812
2025-06-21 03:30:00,0,193,103125
2025-06-21 03:35:00,0,161,103437
2025-06-21 03:40:00,0,140,103750
2025-06-21 03:45:00,0,68,104062
2025-06-21 03:50:00,0,112,104375
2025-06-21 03:55:00,0,33,104687
2025-06-21 04:00:00,0,118,105000
2025-06-21 04:05:00,0,212,105312
2025-06-21 04:10:00,0,182,105625
2025-06-21 04:15:00,0,194,105937
2025-06-21 04:20:00,0,198,106250
2025-06-21 04:25:00,0,127,106562
2025-06-21 04:30:00,0,142,106875
2025-06-21 04:35:00,0,30,107187
2025-06-21 04:40:00,0,162,107500
2025-06-21 04:45:00,0,110,107812
2025-06-21 04:50:00,0,131,108125
2025-06-21 04:55:00,0,181,108437
2025-06-21 05:00:00,0,199,108750
2025-06-21 05:05:00,0,75,109062
2025-06-21 05:10:00,0,134,109375
2025-06-21 05:15:00,0,97,109687
2025-06-21 05:20:00,0,186,110000
2025-06-21 05:25:00,0,45,110312
2025-06-21 05:30:00,0,160,110625
2025-06-21 05:35:00,0,31,110937
2025-06-21 05:40:00,0,111,111250
2025-06-21 05:45:00,0,212,111562
2025-06-21 05:50:00,0,40,111875
2025-06-21 05:55:00,0,166,112187
2025-06-21 06:00:00,0,218,112500
2025-06-21 06:05:00,0,60,112812
2025-06-21 06:10:00,0,34,113125
2025-06-21 06:15:00,0,177,113437
2025-06-21 06:20:00,0,131,113750
2025-06-21 06:25:00,0,161,114062
2025-06-21 06:30:00,0,147,114375
2025-06-21 06:35:00,0,76,114687
2025-06-21 06:40:00,0,57,115000
2025-06-21 06:45:00,0,112,115312
2025-06-21 06:50:00,0,134,115625
2025-06-21 06:55:00,0,50,115937
2025-06-21 07:00:00,0,182,116250
2025-06-21 07:05:00,0,587,116562
2025-06-21 07:10:00,0,673,116875
2025-06-21 07:15:00,0,317,117187
2025-06-21 07:20:00,0,427,117500
2025-06-21 07:25:00,0,742,117812
2025-06-21 07:30:00,0,482,118125
2025-06-21 07:35:00,0,904,118437
2025-06-21 07:40:00,0,613,118750
2025-06-21 07:45:00,0,352,119062
2025-06-21 07:50:00,0,681,119375
2025-06-21 07:55:00,0,683,119687
2025-06-21 08:00:00,0,675,120000
2025-06-21 08:05:00,0,890,120312
2025-06-21 08:10:00,0,289,120625
2025-06-21 08:15:00,0,544,120937
2025-06-21 08:20:00,0,420,121250
2025-06-21 08:25:00,0,796,121562
2025-06-21 08:30:00,0,193,121875
2025-06-21 08:35:00,0,558,122187
2025-06-21 08:40:00,0,418,122500
2025-06-21 08:45:00,0,193,122812
2025-06-21 08:50:00,0,431,123125
2025-06-21 08:55:00,0,673,123437
2025-06-21 09:00:00,1,2000,123750
2025-06-21 09:05:00,0,2000,124062
2025-06-21 09:10:00,0,2000,124375
2025-06-21 09:15:00,0,2000,124687
2025-06-21 09:20:00,0,2000,125000
2025-06-21 09:25:00,0,2000,125312
2025-06-21 09:30:00,0,2000,125625
2025-06-21 09:35:00,0,2000,125937
2025-06-21 09:40:00,0,2000,126250
2025-06-21 09:45:00,0,1939,126562
2025-06-21 09:50:00,0,2000,126875
2025-06-21 09:55:00,0,2000,127187
2025-06-21 10:00:00,0,205,127500
2025-06-21 10:05:00,0,792,127812
2025-06-21 10:10:00,0,604,128125
2025-06-21 10:15:00,0,321,128437
2025-06-21 10:20:00,0,449,128750
2025-06-21 10:25:00,0,598,129062
2025-06-21 10:30:00,0,620,129375
2025-06-21 10:35:00,0,932,129687
2025-06-21 10:40:00,0,264,130000
2025-06-21 10:45:00,0,848,130312
2025-06-21 10:50:00,0,115,130625
2025-06-21 10:55:00,0,949,130937
2025-06-21 11:00:00,0,172,131250
2025-06-21 11:05:00,0,276,131562
2025-06-21 11:10:00,0,561,131875
2025-06-21 11:15:00,0,460,132187
2025-06-21 11:20:00,0,571,132500
2025-06-21 11:25:00,0,331,132812
2025-06-21 11:30:00,0,916,133125
2025-06-21 11:35:00,0,689,133437
2025-06-21 11:40:00,0,758,133750
2025-06-21 11:45:00,0,452,134062
2025-06-21 11:50:00,0,156,134375
2025-06-21 11:55:00,0,361,134687
2025-06-21 12:00:00,0,1618,135000
2025-06-21 12:05:00,0,1965,135312
2025-06-21 12:10:00,0,1724,135625
2025-06-21 12:15:00,0,1722,135937
2025-06-21 12:20:00,0,2000,136250
2025-06-21 12:25:00,0,2000,136562
2025-06-21 12:30:00,0,2000,136875
2025-06-21 12:35:00,0,1888,137187
2025-06-21 12:40:00,0,1838,137500
2025-06-21 12:45:00,0,2000,137812
2025-06-21 12:50:00,0,1739,138125
2025-06-21 12:55:00,0,2000,138437
2025-06-21 13:00:00,0,736,138750
2025-06-21 13:05:00,0,697,139062
2025-06-21 13:10:00,0,944,139375
2025-06-21 13:15:00,0,481,139687
2025-06-21 13:20:00,0,139,140000
2025-06-21 13:25:00,0,756,140312
2025-06-21 13:30:00,0,135,140625
2025-06-21 13:35:00,0,827,140937
2025-06-21 13:40:00,0,348,141250
2025-06-21 13:45:00,0,392,141562
2025-06-21 13:50:00,0,433,141875
2025-06-21 13:55:00,0,514,142187
2025-06-21 14:00:00,0,596,142500
2025-06-21 14:05:00,0,371,142812
2025-06-21 14:10:00,0,870,143125
2025-06-21 14:15:00,0,807,143437
2025-06-21 14:20:00,0,358,143750
2025-06-21 14:25:00,0,792,144062
2025-06-21 14:30:00,0,142,144375
2025-06-21 14:35:00,0,337,144687
2025-06-21 14:40:00,0,712,145000
2025-06-21 14:45:00,0,620,145312
2025-06-21 14:50:00,0,579,145625
2025-06-21 14:55:00,0,512,145937
2025-06-21 15:00:00,0,269,146250
2025-06-21 15:05:00,0,186,146562
2025-06-21 15:10:00,0,647,146875
2025-06-21 15:15:00,0,832,147187
2025-06-21 15:20:00,0,455,147500
2025-06-21 15:25:00,0,320,147812
2025-06-21 15:30:00,0,452,148125
2025-06-21 15:35:00,0,592,148437
2025-06-21 15:40:00,0,521,148750
2025-06-21 15:45:00,0,257,149062
2025-06-21 15:50:00,0,788,149375
2025-06-21 15:55:00,0,964,149687
2025-06-21 16:00:00,1,944,150000
2025-06-21 16:05:00,0,1358,150312
2025-06-21 16:10:00,0,291,150625
2025-06-21 16:15:00,0,535,150937
2025-06-21 16:20:00,0,1624,151250
2025-06-21 16:25:00,0,1142,151562
2025-06-21 16:30:00,0,806,151875
2025-06-21 16:35:00,0,827,152187
2025-06-21 16:40:00,0,924,152500
2025-06-21 16:45:00,0,841,152812
2025-06-21 16:50:00,0,267,153125
2025-06-21 16:55:00,0,301,153437
2025-06-21 17:00:00,0,725,153750
2025-06-21 17:05:00,0,652,154062
2025-06-21 17:10:00,0,400,154375
2025-06-21 17:15:00,0,683,154687
2025-06-21 17:20:00,0,158,155000
2025-06-21 17:25:00,0,785,155312
2025-06-21 17:30:00,0,658,155625
2025-06-21 17:35:00,0,825,155937
2025-06-21 17:40:00,0,269,156250
2025-06-21 17:45:00,0,984,156562
2025-06-21 17:50:00,0,543,156875
2025-06-21 17:55:00,0,949,157187
2025-06-21 18:00:00,0,525,157500
2025-06-21 18:05:00,0,794,157812
2025-06-21 18:10:00,0,683,158125
2025-06-21 18:15:00,0,817,158437
2025-06-21 18:20:00,0,450,158750
2025-06-21 18:25:00,0,376,159062
2025-06-21 18:30:00,0,243,159375
2025-06-21 18:35:00,0,396,159687
2025-06-21 18:40:00,0,794,160000
2025-06-21 18:45:00,0,746,160312
2025-06-21 18:50:00,0,271,160625
2025-06-21 18:55:00,0,656,160937
2025-06-21 19:00:00,0,2000,161250
2025-06-21 19:05:00,0,2000,161562
2025-06-21 19:10:00,0,1873,161875
2025-06-21 19:15:00,0,1811,162187
2025-06-21 19:20:00,0,2000,162500
2025-06-21 19:25:00,0,1768,162812
2025-06-21 19:30:00,0,1896,163125
2025-06-21 19:35:00,0,2000,163437
2025-06-21 19:40:00,0,2000,163750
2025-06-21 19:45:00,0,1985,164062
2025-06-21 19:50:00,0,2000,164375
2025-06-21 19:55:00,0,2000,164687
2025-06-21 20:00:00,0,874,165000
2025-06-21 20:05:00,0,319,165312
2025-06-21 20:10:00,0,176,165625
2025-06-21 20:15:00,0,738,165937
2025-06-21 20:20:00,0,478,166250
2025-06-21 20:25:00,0,166,166562
2025-06-21 20:30:00,0,874,166875
2025-06-21 20:35:00,0,615,167187
2025-06-21 20:40:00,0,654,167500
2025-06-21 20:45:00,0,679,167812
2025-06-21 20:50:00,0,843,168125
2025-06-21 20:55:00,0,697,168437
2025-06-21 21:00:00,0,1022,168750
2025-06-21 21:05:00,0,281,169062
2025-06-21 21:10:00,0,272,169375
2025-06-21 21:15:00,0,874,169687
2025-06-21 21:20:00,0,428,170000
2025-06-21 21:25:00,0,413,170312
2025-06-21 21:30:00,0,699,170625
2025-06-21 21:35:00,0,320,170937
2025-06-21 21:40:00,0,656,171250
2025-06-21 21:45:00,0,205,171562
2025-06-21 21:50:00,0,795,171875
2025-06-21 21:55:00,0,666,172187
2025-06-21 22:00:00,0,710,172500
2025-06-21 22:05:00,0,554,172812
2025-06-21 22:10:00,0,568,173125
2025-06-21 22:15:00,0,531,173437
2025-06-21 22:20:00,0,139,173750
2025-06-21 22:25:00,0,217,174062
2025-06-21 22:30:00,0,520,174375
2025-06-21 22:35:00,0,681,174687
2025-06-21 22:40:00,0,787,175000
2025-06-21 22:45:00,0,649,175312
2025-06-21 22:50:00,0,168,175625
2025-06-21 22:55:00,0,245,175937
2025-06-21 23:00:00,0,234,176250
2025-06-21 23:05:00,0,915,176562
2025-06-21 23:10:00,0,254,176875
2025-06-21 23:15:00,0,391,177187
2025-06-21 23:20:00,0,887,177500
2025-06-21 23:25:00,0,134,177812
2025-06-21 23:30:00,0,515,178125
2025-06-21 23:35:00,0,741,178437
2025-06-21 23:40:00,0,291,178750
2025-06-21 23:45:00,0,428,179062
2025-06-21 23:50:00,0,507,179375
2025-06-21 23:55:00,0,870,179687
2025-06-27 00:00:00,0,1663,1
2025-06-27 00:05:00,0,1229,313
2025-06-27 00:10:00,0,1689,625
2025-06-27 00:15:00,0,1506,938
2025-06-27 00:20:00,0,1599,1250
2025-06-27 00:25:00,0,1837,1563
2025-06-27 00:30:00,0,1766,1875
2025-06-27 00:35:00,0,1177,2188
2025-06-27 00:40:00,0,1793,2500
2025-06-27 00:45:00,0,1623,2813
2025-06-27 00:50:00,0,1276,3125
2025-06-27 00:55:00,0,1790,3438
2025-06-27 01:00:00,0,192,3750
2025-06-27 01:05:00,0,547,4063
2025-06-27 01:10:00,0,545,4375
2025-06-27 01:15:00,0,171,4688
2025-06-27 01:20:00,0,286,5000
2025-06-27 01:25:00,0,140,5313
2025-06-27 01:30:00,0,325,5625
2025-06-27 01:35:00,0,542,5938
2025-06-27 01:40:00,0,487,6250
2025-06-27 01:45:00,0,594,6563
2025-06-27 01:50:00,0,111,6875
2025-06-27 01:55:00,0,393,7188
2025-06-27 02:00:00,0,134,7500
2025-06-27 02:05:00,0,180,7813
2025-06-27 02:10:00,0,142,8125
2025-06-27 02:15:00,0,194,8438
2025-06-27 02:20:00,0,36,8750
2025-06-27 02:25:00,0,149,9063
2025-06-27 02:30:00,0,80,9375
2025-06-27 02:35:00,0,162,9688
2025-06-27 02:40:00,0,48,10000
2025-06-27 02:45:00,0,198,10313
2025-06-27 02:50:00,0,210,10625
2025-06-27 02:55:00,0,117,10938
2025-06-27 03:00:00,0,95,11250
2025-06-27 03:05:00,0,81,11563
2025-06-27 03:10:00,0,97,11875
2025-06-27 03:15:00,0,37,12188
2025-06-27 03:20:00,0,43,12500
2025-06-27 03:25:00,0,93,12813
2025-06-27 03:30:00,0,51,13125
2025-06-27 03:35:00,0,96,13438
2025-06-27 03:40:00,0,180,13750
2025-06-27 03:45:00,0,170,14063
2025-06-27 03:50:00,0,198,14375
2025-06-27 03:55:00,0,60,14688
2025-06-27 04:00:00,0,193,15000
2025-06-27 04:05:00,0,70,15313
2025-06-27 04:10:00,0,165,15625
2025-06-27 04:15:00,0,133,15938
2025-06-27 04:20:00,0,61,16250
2025-06-27 04:25:00,0,76,16563
2025-06-27 04:30:00,0,197,16875
2025-06-27 04:35:00,0,198,17188
2025-06-27 04:40:00,0,136,17500
2025-06-27 04:45:00,0,187,17813
2025-06-27 04:50:00,0,33,18125
2025-06-27 04:55:00,0,57,18438
2025-06-27 05:00:00,0,41,18750
2025-06-27 05:05:00,0,141,19063
2025-06-27 05:10:00,0,94,19375
2025-06-27 05:15:00,0,48,19688
2025-06-27 05:20:00,0,118,20000
2025-06-27 05:25:00,0,176,20313
2025-06-27 05:30:00,0,95,20625
2025-06-27 05:35:00,0,77,20938
2025-06-27 05:40:00,0,90,21250
2025-06-27 05:45:00,0,76,21563
2025-06-27 05:50:00,0,60,21875
2025-06-27 05:55:00,0,147,22188
2025-06-27 06:00:00,0,139,22500
2025-06-27 06:05:00,0,191,22813
2025-06-27 06:10:00,0,176,23125
2025-06-27 06:15:00,0,111,23438
2025-06-27 06:20:00,0,92,23750
2025-06-27 06:25:00,0,21,24063
2025-06-27 06:30:00,0,136,24375
2025-06-27 06:35:00,0,41,24688
2025-06-27 06:40:00,0,117,25000
2025-06-27 06:45:00,0,126,25313
2025-06-27 06:50:00,0,36,25625
2025-06-27 06:55:00,0,32,25938
2025-06-27 07:00:00,0,452,26250
2025-06-27 07:05:00,0,805,26563
2025-06-27 07:10:00,0,147,26875
2025-06-27 07:15:00,0,316,27188
2025-06-27 07:20:00,0,412,27500
2025-06-27 07:25:00,0,749,27813
2025-06-27 07:30:00,0,248,28125
2025-06-27 07:35:00,0,247,28438
2025-06-27 07:40:00,0,495,28750
2025-06-27 07:45:00,0,769,29063
2025-06-27 07:50:00,0,585,29375
2025-06-27 07:55:00,0,578,29688
2025-06-27 08:00:00,0,166,30000
2025-06-27 08:05:00,0,696,30313
2025-06-27 08:10:00,0,644,30625
2025-06-27 08:15:00,0,596,30938
2025-06-27 08:20:00,0,160,31250
2025-06-27 08:25:00,0,163,31563
2025-06-27 08:30:00,0,607,31875
2025-06-27 08:35:00,0,298,32188
2025-06-27 08:40:00,0,546,32500
2025-06-27 08:45:00,0,788,32813
2025-06-27 08:50:00,0,228,33125
2025-06-27 08:55:00,0,797,33438
2025-06-27 09:00:00,1,1520,33750
2025-06-27 09:05:00,0,2000,34063
2025-06-27 09:10:00,0,2000,34375
2025-06-27 09:15:00,0,2000,34688
2025-06-27 09:20:00,0,2000,35000
2025-06-27 09:25:00,0,2000,35313
2025-06-27 09:30:00,0,2000,35625
2025-06-27 09:35:00,0,2000,35938
2025-06-27 09:40:00,0,2000,36250
2025-06-27 09:45:00,0,1710,36563
2025-06-27 09:50:00,0,1761,36875
2025-06-27 09:55:00,0,1946,37188
2025-06-27 10:00:00,0,380,37500
2025-06-27 10:05:00,0,224,37813
2025-06-27 10:10:00,0,553,38125
2025-06-27 10:15:00,0,441,38438
2025-06-27 10:20:00,0,395,38750
2025-06-27 10:25:00,0,486,39063
2025-06-27 10:30:00,0,245,39375
2025-06-27 10:35:00,0,729,39688
2025-06-27 10:40:00,0,174,40000
2025-06-27 10:45:00,0,270,40313
2025-06-27 10:50:00,0,219,40625
2025-06-27 10:55:00,0,548,40938
2025-06-27 11:00:00,0,340,41250
2025-06-27 11:05:00,0,712,41563
2025-06-27 11:10:00,0,453,41875
2025-06-27 11:15:00,0,740,42188
2025-06-27 11:20:00,0,507,42500
2025-06-27 11:25:00,0,427,42813
2025-06-27 11:30:00,0,426,43125
2025-06-27 11:35:00,0,162,43438
2025-06-27 11:40:00,0,299,43750
2025-06-27 11:45:00,0,109,44063
2025-06-27 11:50:00,0,853,44375
2025-06-27 11:55:00,0,115,44688
2025-06-27 12:00:00,0,1453,45000
2025-06-27 12:05:00,0,1329,45313
2025-06-27 12:10:00,0,1909,45625
2025-06-27 12:15:00,0,1846,45938
2025-06-27 12:20:00,0,1917,46250
2025-06-27 12:25:00,0,1621,46563
2025-06-27 12:30:00,0,1570,46875
2025-06-27 12:35:00,0,1680,47188
2025-06-27 12:40:00,0,1529,47500
2025-06-27 12:45:00,0,1609,47813
2025-06-27 12:50:00,0,2000,48125
2025-06-27 12:55:00,0,1453,48438
2025-06-27 13:00:00,0,382,48750
2025-06-27 13:05:00,0,325,49063
2025-06-27 13:10:00,0,689,49375
2025-06-27 13:15:00,0,737,49688
2025-06-27 13:20:00,0,789,50000
2025-06-27 13:25:00,0,624,50313
2025-06-27 13:30:00,0,445,50625
2025-06-27 13:35:00,0,169,50938
2025-06-27 13:40:00,0,635,51250
2025-06-27 13:45:00,0,473,51563
2025-06-27 13:50:00,0,273,51875
2025-06-27 13:55:00,0,199,52188
2025-06-27 14:00:00,0,773,52500
2025-06-27 14:05:00,0,457,52813
2025-06-27 14:10:00,0,396,53125
2025-06-27 14:15:00,0,667,53438
2025-06-27 14:20:00,0,677,53750
2025-06-27 14:25:00,0,319,54063
2025-06-27 14:30:00,0,360,54375
2025-06-27 14:35:00,0,191,54688
2025-06-27 14:40:00,0,221,55000
2025-06-27 14:45:00,0,620,55313
2025-06-27 14:50:00,0,334,55625
2025-06-27 14:55:00,0,641,55938
2025-06-27 15:00:00,0,225,56250
2025-06-27 15:05:00,0,649,56563
2025-06-27 15:10:00,0,301,56875
2025-06-27 15:15:00,0,486,57188
2025-06-27 15:20:00,0,151,57500
2025-06-27 15:25:00,0,598,57813
2025-06-27 15:30:00,0,505,58125
2025-06-27 15:35:00,0,140,58438
2025-06-27 15:40:00,0,349,58750
2025-06-27 15:45:00,0,318,59063
2025-06-27 15:50:00,0,613,59375
2025-06-27 15:55:00,0,294,59688
2025-06-27 16:00:00,1,190,60000
2025-06-27 16:05:00,0,1062,60313
2025-06-27 16:10:00,0,1114,60625
2025-06-27 16:15:00,0,807,60938
2025-06-27 16:20:00,0,710,61250
2025-06-27 16:25:00,0,1395,61563
2025-06-27 16:30:00,0,833,61875
2025-06-27 16:35:00,0,338,62188
2025-06-27 16:40:00,0,792,62500
2025-06-27 16:45:00,0,655,62813
2025-06-27 16:50:00,0,167,63125
2025-06-27 16:55:00,0,410,63438
2025-06-27 17:00:00,0,250,63750
2025-06-27 17:05:00,0,510,64063
2025-06-27 17:10:00,0,284,64375
2025-06-27 17:15:00,0,558,64688
2025-06-27 17:20:00,0,647,65000
2025-06-27 17:25:00,0,566,65313
2025-06-27 17:30:00,0,453,65625
2025-06-27 17:35:00,0,548,65938
2025-06-27 17:40:00,0,483,66250
2025-06-27 17:45:00,0,570,66563
2025-06-27 17:50:00,0,263,66875
2025-06-27 17:55:00,0,251,67188
2025-06-27 18:00:00,0,707,67500
2025-06-27 18:05:00,0,385,67813
2025-06-27 18:10:00,0,737,68125
2025-06-27 18:15:00,0,484,68438
2025-06-27 18:20:00,0,180,68750
2025-06-27 18:25:00,0,145,69063
2025-06-27 18:30:00,0,749,69375
2025-06-27 18:35:00,0,552,69688
2025-06-27 18:40:00,0,536,70000
2025-06-27 18:45:00,0,317,70313
2025-06-27 18:50:00,0,623,70625
2025-06-27 18:55:00,0,234,70938
2025-06-27 19:00:00,0,1688,71250
2025-06-27 19:05:00,0,1768,71563
2025-06-27 19:10:00,0,1982,71875
2025-06-27 19:15:00,0,1897,72188
2025-06-27 19:20:00,0,1937,72500
2025-06-27 19:25:00,0,1875,72813
2025-06-27 19:30:00,0,1734,73125
2025-06-27 19:35:00,0,1673,73438
2025-06-27 19:40:00,0,1644,73750
2025-06-27 19:45:00,0,1926,74063
2025-06-27 19:50:00,0,1623,74375
2025-06-27 19:55:00,0,1993,74688
2025-06-27 20:00:00,0,792,75000
2025-06-27 20:05:00,0,271,75313
2025-06-27 20:10:00,0,150,75625
2025-06-27 20:15:00,0,236,75938
2025-06-27 20:20:00,0,486,76250
2025-06-27 20:25:00,0,199,76563
2025-06-27 20:30:00,0,670,76875
2025-06-27 20:35:00,0,206,77188
2025-06-27 20:40:00,0,249,77500
2025-06-27 20:45:00,0,623,77813
2025-06-27 20:50:00,0,511,78125
2025-06-27 20:55:00,0,649,78438
2025-06-27 21:00:00,0,556,78750
2025-06-27 21:05:00,0,430,79063
2025-06-27 21:10:00,0,461,79375
2025-06-27 21:15:00,0,531,79688
2025-06-27 21:20:00,0,264,80000
2025-06-27 21:25:00,0,639,80313
2025-06-27 21:30:00,0,374,80625
2025-06-27 21:35:00,0,193,80938
2025-06-27 21:40:00,0,109,81250
2025-06-27 21:45:00,0,244,81563
2025-06-27 21:50:00,0,558,81875
2025-06-27 21:55:00,0,297,82188
2025-06-27 22:00:00,0,606,82500
2025-06-27 22:05:00,0,390,82813
2025-06-27 22:10:00,0,607,83125
2025-06-27 22:15:00,0,723,83438
2025-06-27 22:20:00,0,631,83750
2025-06-27 22:25:00,0,269,84063
2025-06-27 22:30:00,0,159,84375
2025-06-27 22:35:00,0,389,84688
2025-06-27 22:40:00,0,597,85000
2025-06-27 22:45:00,0,418,85313
2025-06-27 22:50:00,0,756,85625
2025-06-27 22:55:00,0,92,85938
2025-06-27 23:00:00,0,411,86250
